id,dateAdded,dateUpdated,address,categories,primaryCategories,city,country,keys,latitude,longitude,menuPageURL,menus.amountMax,menus.amountMin,menus.currency,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
AVzX50NC-gnIPe8DTLBW,2017-06-24T02:21:16Z,2018-06-29T19:24:01Z,1620 Deerfield Rd,"Restaurant,Pizza Place",Accommodation & Food Services,Highland Park,US,us/il/highlandpark/1620deerfieldrd/-93135843,42.175677,-87.822513,,5.99,5.99,USD,Southside House Specialty Pizza,Moccio's Pizza,60035,USD,0,25,IL
AVzX50NC-gnIPe8DTLBW,2017-06-24T02:21:16Z,2018-06-29T19:24:01Z,1620 Deerfield Rd,"Restaurant,Pizza Place",Accommodation & Food Services,Highland Park,US,us/il/highlandpark/1620deerfieldrd/-93135843,42.175677,-87.822513,,16,16,USD,18ampquot Extra Extra Large Thin Crust Cheese Pizza,Moccio's Pizza,60035,USD,0,25,IL
AVzX50NC-gnIPe8DTLBW,2017-06-24T02:21:16Z,2018-06-29T19:24:01Z,1620 Deerfield Rd,"Restaurant,Pizza Place",Accommodation & Food Services,Highland Park,US,us/il/highlandpark/1620deerfieldrd/-93135843,42.175677,-87.822513,,15.5,15.5,USD,12ampquot Medium Stuffed Cheese Pizza,Moccio's Pizza,60035,USD,0,25,IL
AVzX50NC-gnIPe8DTLBW,2017-06-24T02:21:16Z,2018-06-29T19:24:01Z,1620 Deerfield Rd,"Restaurant,Pizza Place",Accommodation & Food Services,Highland Park,US,us/il/highlandpark/1620deerfieldrd/-93135843,42.175677,-87.822513,,10,10,USD,12ampquot Medium Thin Crust Cheese Pizza,Moccio's Pizza,60035,USD,0,25,IL
AVzX50NC-gnIPe8DTLBW,2017-06-24T02:21:16Z,2018-06-29T19:24:01Z,1620 Deerfield Rd,"Restaurant,Pizza Place",Accommodation & Food Services,Highland Park,US,us/il/highlandpark/1620deerfieldrd/-93135843,42.175677,-87.822513,,12,12,USD,14ampquot Large Thin Crust Cheese Pizza,Moccio's Pizza,60035,USD,0,25,IL
AVzX50NC-gnIPe8DTLBW,2017-06-24T02:21:16Z,2018-06-29T19:24:01Z,1620 Deerfield Rd,"Restaurant,Pizza Place",Accommodation & Food Services,Highland Park,US,us/il/highlandpark/1620deerfieldrd/-93135843,42.175677,-87.822513,,5.99,5.99,USD,Chicken Ranch House Specialty Pizza,Moccio's Pizza,60035,USD,0,25,IL
AVzX50NC-gnIPe8DTLBW,2017-06-24T02:21:16Z,2018-06-29T19:24:01Z,1620 Deerfield Rd,"Restaurant,Pizza Place",Accommodation & Food Services,Highland Park,US,us/il/highlandpark/1620deerfieldrd/-93135843,42.175677,-87.822513,,5.99,5.99,USD,Meatlovers House Specialty Pizza,Moccio's Pizza,60035,USD,0,25,IL
AVzX50NC-gnIPe8DTLBW,2017-06-24T02:21:16Z,2018-06-29T19:24:01Z,1620 Deerfield Rd,"Restaurant,Pizza Place",Accommodation & Food Services,Highland Park,US,us/il/highlandpark/1620deerfieldrd/-93135843,42.175677,-87.822513,,18,18,USD,16ampquot Extra Large Chicago Style Cheese Pizza,Moccio's Pizza,60035,USD,0,25,IL
AVzX50NC-gnIPe8DTLBW,2017-06-24T02:21:16Z,2018-06-29T19:24:01Z,1620 Deerfield Rd,"Restaurant,Pizza Place",Accommodation & Food Services,Highland Park,US,us/il/highlandpark/1620deerfieldrd/-93135843,42.175677,-87.822513,,39.95,39.95,USD,Kids Pizza Kids Menu,Moccio's Pizza,60035,USD,0,25,IL
AVwdX5GWkufWRAb55Or7,2016-05-22T19:51:14Z,2018-06-29T19:23:28Z,16563 W 151st St,"Restaurant,Pizza Place",Accommodation & Food Services,Olathe,US,us/ks/olathe/16563w151stst/-447384370,38.854495,-94.776892,,16,16,USD,Big Murphy39s Stuffed Pizza Baking Required,Papa Murphy's Pizza,66062,USD,0,25,KS
AVwdX5GWkufWRAb55Or7,2016-05-22T19:51:14Z,2018-06-29T19:23:28Z,16563 W 151st St,"Restaurant,Pizza Place",Accommodation & Food Services,Olathe,US,us/ks/olathe/16563w151stst/-447384370,38.854495,-94.776892,,14,14,USD,Medium Papa39s Favorite Gluten Free Crust Pizza Baking Required,Papa Murphy's Pizza,66062,USD,0,25,KS
AVwdX5GWkufWRAb55Or7,2016-05-22T19:51:14Z,2018-06-29T19:23:28Z,16563 W 151st St,"Restaurant,Pizza Place",Accommodation & Food Services,Olathe,US,us/ks/olathe/16563w151stst/-447384370,38.854495,-94.776892,,14,14,USD,Medium Herb Chicken Mediterranean Gluten Free Crust Pizza Baking Required,Papa Murphy's Pizza,66062,USD,0,25,KS
AVwdX5GWkufWRAb55Or7,2016-05-22T19:51:14Z,2018-06-29T19:23:28Z,16563 W 151st St,"Restaurant,Pizza Place",Accommodation & Food Services,Olathe,US,us/ks/olathe/16563w151stst/-447384370,38.854495,-94.776892,,14,14,USD,Thai Chicken Pizza Baking Required,Papa Murphy's Pizza,66062,USD,0,25,KS
AVwdX5GWkufWRAb55Or7,2016-05-22T19:51:14Z,2018-06-29T19:23:28Z,16563 W 151st St,"Restaurant,Pizza Place",Accommodation & Food Services,Olathe,US,us/ks/olathe/16563w151stst/-447384370,38.854495,-94.776892,,16,16,USD,Chicken Bacon Stuffed Pizza Baking Required,Papa Murphy's Pizza,66062,USD,0,25,KS
AVwdX5GWkufWRAb55Or7,2016-05-22T19:51:14Z,2018-06-29T19:23:28Z,16563 W 151st St,"Restaurant,Pizza Place",Accommodation & Food Services,Olathe,US,us/ks/olathe/16563w151stst/-447384370,38.854495,-94.776892,,14,14,USD,Medium Garden Veggie Gluten Free Crust Pizza Baking Required,Papa Murphy's Pizza,66062,USD,0,25,KS
AVwdX5GWkufWRAb55Or7,2016-05-22T19:51:14Z,2018-06-29T19:23:28Z,16563 W 151st St,"Restaurant,Pizza Place",Accommodation & Food Services,Olathe,US,us/ks/olathe/16563w151stst/-447384370,38.854495,-94.776892,,14,14,USD,Medium Gourmet Vegetarian Gluten Free Crust Pizza Baking Required,Papa Murphy's Pizza,66062,USD,0,25,KS
AVwdX5GWkufWRAb55Or7,2016-05-22T19:51:14Z,2018-06-29T19:23:28Z,16563 W 151st St,"Restaurant,Pizza Place",Accommodation & Food Services,Olathe,US,us/ks/olathe/16563w151stst/-447384370,38.854495,-94.776892,,10,10,USD,Pepperoni Pizza Baking Required,Papa Murphy's Pizza,66062,USD,0,25,KS
AVwdX5GWkufWRAb55Or7,2016-05-22T19:51:14Z,2018-06-29T19:23:28Z,16563 W 151st St,"Restaurant,Pizza Place",Accommodation & Food Services,Olathe,US,us/ks/olathe/16563w151stst/-447384370,38.854495,-94.776892,,14,14,USD,Papa39s All Meat Pizza Baking Required,Papa Murphy's Pizza,66062,USD,0,25,KS
AVweQkYhIN2L1WUf3XZu,2016-04-06T02:29:28Z,2018-06-29T19:19:50Z,2820 Stelzer,"Pizza Place Northeast Columbus,Restaurant,Pizza Place",Accommodation & Food Services,Columbus,US,us/oh/columbus/2820stelzer/-500261185,40.032842,-82.909949,,10.95,10.95,USD,Deluxe Uno Pizza,Marco's Pizza,43219,USD,0,25,OH
AVweQkYhIN2L1WUf3XZu,2016-04-06T02:29:28Z,2018-06-29T19:19:50Z,2820 Stelzer,"Pizza Place Northeast Columbus,Restaurant,Pizza Place",Accommodation & Food Services,Columbus,US,us/oh/columbus/2820stelzer/-500261185,40.032842,-82.909949,,10.95,10.95,USD,Chicken Fresco Pizza,Marco's Pizza,43219,USD,0,25,OH
AVweQkYhIN2L1WUf3XZu,2016-04-06T02:29:28Z,2018-06-29T19:19:50Z,2820 Stelzer,"Pizza Place Northeast Columbus,Restaurant,Pizza Place",Accommodation & Food Services,Columbus,US,us/oh/columbus/2820stelzer/-500261185,40.032842,-82.909949,,10.95,10.95,USD,Garden Pizza,Marco's Pizza,43219,USD,0,25,OH
AVweQkYhIN2L1WUf3XZu,2016-04-06T02:29:28Z,2018-06-29T19:19:50Z,2820 Stelzer,"Pizza Place Northeast Columbus,Restaurant,Pizza Place",Accommodation & Food Services,Columbus,US,us/oh/columbus/2820stelzer/-500261185,40.032842,-82.909949,,8.95,8.95,USD,Pepperoni Magnifico Pizza,Marco's Pizza,43219,USD,0,25,OH
AVzA9insLD2H7whiWHph,2017-06-19T15:26:17Z,2018-06-29T19:19:34Z,5040 North Tarrant Pkwy,"Restaurant,Pizza Place",Accommodation & Food Services,Keller,US,us/tx/keller/5040northtarrantpkwy/588820430,32.893408,-97.274259,,6.99,6.99,USD,Pizza,Jet's Pizza,76244,USD,0,25,TX
AVwcwfZoIN2L1WUfoj6p,2016-04-23T13:41:44Z,2018-06-29T05:49:55Z,3500 S Meridian,"Restaurant,Pizza Place",Accommodation & Food Services,Puyallup,US,us/wa/puyallup/3500smeridian/-909106947,47.157917,-122.293093,,3.59,3.59,USD,Authentic Pan Pizza,Sbarro,98373,USD,0,25,WA
AVwdUz3wIN2L1WUfunxf,2016-02-26T13:59:55Z,2018-06-29T05:49:20Z,108 S Ranch House Rd,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Aledo,US,us/tx/aledo/108sranchhouserd/2120630398,32.733936,-97.633051,,5.99,5.99,USD,2nd Pizza,Mr. Jim's Pizza,76008,USD,0,25,TX
AVwdUz3wIN2L1WUfunxf,2016-02-26T13:59:55Z,2018-06-29T05:49:20Z,108 S Ranch House Rd,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Aledo,US,us/tx/aledo/108sranchhouserd/2120630398,32.733936,-97.633051,,9.99,9.99,USD,Mr Jimampaposs Pizza 5,Mr. Jim's Pizza,76008,USD,0,25,TX
AVwdUz3wIN2L1WUfunxf,2016-02-26T13:59:55Z,2018-06-29T05:49:20Z,108 S Ranch House Rd,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Aledo,US,us/tx/aledo/108sranchhouserd/2120630398,32.733936,-97.633051,,4.99,4.99,USD,Mr Jimampaposs Pizza 4,Mr. Jim's Pizza,76008,USD,0,25,TX
AVwdUz3wIN2L1WUfunxf,2016-02-26T13:59:55Z,2018-06-29T05:49:20Z,108 S Ranch House Rd,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Aledo,US,us/tx/aledo/108sranchhouserd/2120630398,32.733936,-97.633051,,9.99,9.99,USD,1st Pizza,Mr. Jim's Pizza,76008,USD,0,25,TX
AVwcx9VzkufWRAb5y81z,2015-02-14T15:36:48Z,2018-06-29T05:48:44Z,19186 Blanco Rd,"Restaurant,pizza place",Accommodation & Food Services,San Antonio,US,us/tx/sanantonio/19186blancord/1045531984,29.620972,-98.512759,,7.99,7.99,USD,2nd Pizza Disc,DoubleDave's Pizza Works,78258,USD,0,25,TX
AVwck7aQkufWRAb5wtcZ,2015-10-23T01:54:38Z,2018-06-29T05:48:43Z,5201 S Broadway Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Tyler,US,us/tx/tyler/5201sbroadwayave/1045531984,32.295294,-95.301607,,11.99,11.99,USD,Steak Pizza,DoubleDave's Pizza Works,75703,USD,0,25,TX
AVzA91jULD2H7whiWH6i,2017-06-19T15:27:34Z,2018-06-28T16:52:42Z,4455 Paradise Rd,"Restaurant,Pizza Place",Accommodation & Food Services,Las Vegas,US,us/nv/lasvegas/4455paradiserd/311575922,36.110085,-115.15387,,5.25,5.25,USD,NY Style 1 Topping Pizza Slice,Pizza Forte,89169,USD,0,25,NV
AVzA91jULD2H7whiWH6i,2017-06-19T15:27:34Z,2018-06-28T16:52:42Z,4455 Paradise Rd,"Restaurant,Pizza Place",Accommodation & Food Services,Las Vegas,US,us/nv/lasvegas/4455paradiserd/311575922,36.110085,-115.15387,,6.5,6.5,USD,NY Style Everything Pizza Slice,Pizza Forte,89169,USD,0,25,NV
AVzA91jULD2H7whiWH6i,2017-06-19T15:27:34Z,2018-06-28T16:52:42Z,4455 Paradise Rd,"Restaurant,Pizza Place",Accommodation & Food Services,Las Vegas,US,us/nv/lasvegas/4455paradiserd/311575922,36.110085,-115.15387,,12.95,12.95,USD,10ampquot Round Gluten Free Pizza,Pizza Forte,89169,USD,0,25,NV
AVzA91jULD2H7whiWH6i,2017-06-19T15:27:34Z,2018-06-28T16:52:42Z,4455 Paradise Rd,"Restaurant,Pizza Place",Accommodation & Food Services,Las Vegas,US,us/nv/lasvegas/4455paradiserd/311575922,36.110085,-115.15387,,4.75,4.75,USD,NY Style Pizza Slice,Pizza Forte,89169,USD,0,25,NV
AVwcxVDV_7pvs4fzyyUx,2015-11-02T17:11:34Z,2018-06-28T00:15:18Z,2101 Fillmore St,"Restaurant,Pizza Place,Pizza Place Pacific Heights",Accommodation & Food Services,San Francisco,US,us/ca/sanfrancisco/2101fillmorest/2056789765,37.788934,-122.433821,,14.5,14.5,USD,Vegetarian Pesto Pizza (No Cheese),Dino and Santino's Pizza,94115,USD,25,40,CA
AVwcxVDV_7pvs4fzyyUx,2015-11-02T17:11:34Z,2018-06-28T00:15:18Z,2101 Fillmore St,"Restaurant,Pizza Place,Pizza Place Pacific Heights",Accommodation & Food Services,San Francisco,US,us/ca/sanfrancisco/2101fillmorest/2056789765,37.788934,-122.433821,,14.5,14.5,USD,The Zorba Pizza,Dino and Santino's Pizza,94115,USD,25,40,CA
AVwcxVDV_7pvs4fzyyUx,2015-11-02T17:11:34Z,2018-06-28T00:15:18Z,2101 Fillmore St,"Restaurant,Pizza Place,Pizza Place Pacific Heights",Accommodation & Food Services,San Francisco,US,us/ca/sanfrancisco/2101fillmorest/2056789765,37.788934,-122.433821,,14.5,14.5,USD,BBQ Chicken Pizza,Dino and Santino's Pizza,94115,USD,25,40,CA
AVwcxVDV_7pvs4fzyyUx,2015-11-02T17:11:34Z,2018-06-28T00:15:18Z,2101 Fillmore St,"Restaurant,Pizza Place,Pizza Place Pacific Heights",Accommodation & Food Services,San Francisco,US,us/ca/sanfrancisco/2101fillmorest/2056789765,37.788934,-122.433821,,14.5,14.5,USD,The Pesto Pizza,Dino and Santino's Pizza,94115,USD,25,40,CA
AVwcxVDV_7pvs4fzyyUx,2015-11-02T17:11:34Z,2018-06-28T00:15:18Z,2101 Fillmore St,"Restaurant,Pizza Place,Pizza Place Pacific Heights",Accommodation & Food Services,San Francisco,US,us/ca/sanfrancisco/2101fillmorest/2056789765,37.788934,-122.433821,,9,9,USD,Cheese Pizza,Dino and Santino's Pizza,94115,USD,25,40,CA
AVwcxVDV_7pvs4fzyyUx,2015-11-02T17:11:34Z,2018-06-28T00:15:18Z,2101 Fillmore St,"Restaurant,Pizza Place,Pizza Place Pacific Heights",Accommodation & Food Services,San Francisco,US,us/ca/sanfrancisco/2101fillmorest/2056789765,37.788934,-122.433821,,14.5,14.5,USD,Vegetarian Pesto Pizza,Dino and Santino's Pizza,94115,USD,25,40,CA
AVwcxVDV_7pvs4fzyyUx,2015-11-02T17:11:34Z,2018-06-28T00:15:18Z,2101 Fillmore St,"Restaurant,Pizza Place,Pizza Place Pacific Heights",Accommodation & Food Services,San Francisco,US,us/ca/sanfrancisco/2101fillmorest/2056789765,37.788934,-122.433821,,9,9,USD,Cheese Pizza,Dino and Santino's Pizza,94115,USD,25,40,CA
AVwcxVDV_7pvs4fzyyUx,2015-11-02T17:11:34Z,2018-06-28T00:15:18Z,2101 Fillmore St,"Restaurant,Pizza Place,Pizza Place Pacific Heights",Accommodation & Food Services,San Francisco,US,us/ca/sanfrancisco/2101fillmorest/2056789765,37.788934,-122.433821,,14.5,14.5,USD,Mount Olympus Pizza,Dino and Santino's Pizza,94115,USD,25,40,CA
AVwdz21S_7pvs4fz9eDs,2015-10-24T00:03:29Z,2018-06-28T00:14:58Z,11978 US Route 19,"Restaurant,Italian Restaurant,Pizza Place,Italian Restaurant and Pizza Place",Accommodation & Food Services,Wexford,US,us/pa/wexford/11978usroute19/-1356124822,40.631425,-80.057823,,7.25,7.25,USD,Pizza Steak,Mama Lucia,15090,USD,0,25,PA
AVwdz21S_7pvs4fz9eDs,2015-10-24T00:03:29Z,2018-06-28T00:14:58Z,11978 US Route 19,"Restaurant,Italian Restaurant,Pizza Place,Italian Restaurant and Pizza Place",Accommodation & Food Services,Wexford,US,us/pa/wexford/11978usroute19/-1356124822,40.631425,-80.057823,,10.25,10.25,USD,Plain Pizza Half Sicilian 6 Cut,Mama Lucia,15090,USD,0,25,PA
AVweLkpCByjofQCxv-fe,2016-03-29T04:43:59Z,2018-06-28T00:14:55Z,288 Main St,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Pleasanton,US,us/ca/pleasanton/288mainst/47981460,37.65845,-121.876751,,24.99,24.99,USD,Suzanne39s Gourmet Vegetarian Pizza,Gay Nineties Pizza,94566,USD,25,40,CA
AVweLkpCByjofQCxv-fe,2016-03-29T04:43:59Z,2018-06-28T00:14:55Z,288 Main St,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Pleasanton,US,us/ca/pleasanton/288mainst/47981460,37.65845,-121.876751,,17.99,17.99,USD,1 Item Pizza,Gay Nineties Pizza,94566,USD,25,40,CA
AVweLkpCByjofQCxv-fe,2016-03-29T04:43:59Z,2018-06-28T00:14:55Z,288 Main St,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Pleasanton,US,us/ca/pleasanton/288mainst/47981460,37.65845,-121.876751,,24.99,24.99,USD,Wayne39s World Pizza,Gay Nineties Pizza,94566,USD,25,40,CA
AVweLkpCByjofQCxv-fe,2016-03-29T04:43:59Z,2018-06-28T00:14:55Z,288 Main St,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Pleasanton,US,us/ca/pleasanton/288mainst/47981460,37.65845,-121.876751,,15.5,15.5,USD,Cheese Pizza,Gay Nineties Pizza,94566,USD,25,40,CA
AVweLkpCByjofQCxv-fe,2016-03-29T04:43:59Z,2018-06-28T00:14:55Z,288 Main St,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Pleasanton,US,us/ca/pleasanton/288mainst/47981460,37.65845,-121.876751,,22.75,22.75,USD,Jeff39s Special Pizza,Gay Nineties Pizza,94566,USD,25,40,CA
AVweLkpCByjofQCxv-fe,2016-03-29T04:43:59Z,2018-06-28T00:14:55Z,288 Main St,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Pleasanton,US,us/ca/pleasanton/288mainst/47981460,37.65845,-121.876751,,24.99,24.99,USD,Frank39s Special Pizza,Gay Nineties Pizza,94566,USD,25,40,CA
AVweLkpCByjofQCxv-fe,2016-03-29T04:43:59Z,2018-06-28T00:14:55Z,288 Main St,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Pleasanton,US,us/ca/pleasanton/288mainst/47981460,37.65845,-121.876751,,20.25,20.25,USD,BBQ Chicken Pizza,Gay Nineties Pizza,94566,USD,25,40,CA
AVzA2SBE-gnIPe8DSdVi,2017-06-19T14:54:34Z,2018-06-28T00:13:29Z,489 3rd Ave,"Pizza,Restaurant,Pizza Place",Accommodation & Food Services,New York,US,us/ny/newyork/4893rdave/-556343064,40.745149,-73.978522,,15.25,15.25,USD,Il Giardino Pizza,Pizza 33,10016,USD,0,25,NY
AVzA2SBE-gnIPe8DSdVi,2017-06-19T14:54:34Z,2018-06-28T00:13:29Z,489 3rd Ave,"Pizza,Restaurant,Pizza Place",Accommodation & Food Services,New York,US,us/ny/newyork/4893rdave/-556343064,40.745149,-73.978522,,3,3,USD,Plain Cheese Pizza Slice,Pizza 33,10016,USD,0,25,NY
AVzA2SBE-gnIPe8DSdVi,2017-06-19T14:54:34Z,2018-06-28T00:13:29Z,489 3rd Ave,"Pizza,Restaurant,Pizza Place",Accommodation & Food Services,New York,US,us/ny/newyork/4893rdave/-556343064,40.745149,-73.978522,,17.5,17.5,USD,Baked Ziti Pizza,Pizza 33,10016,USD,0,25,NY
AVzA2SBE-gnIPe8DSdVi,2017-06-19T14:54:34Z,2018-06-28T00:13:29Z,489 3rd Ave,"Pizza,Restaurant,Pizza Place",Accommodation & Food Services,New York,US,us/ny/newyork/4893rdave/-556343064,40.745149,-73.978522,,12,12,USD,Regular Pizza,Pizza 33,10016,USD,0,25,NY
AVzA2SBE-gnIPe8DSdVi,2017-06-19T14:54:34Z,2018-06-28T00:13:29Z,489 3rd Ave,"Pizza,Restaurant,Pizza Place",Accommodation & Food Services,New York,US,us/ny/newyork/4893rdave/-556343064,40.745149,-73.978522,,4,4,USD,Pizza Slice with 1 Topping,Pizza 33,10016,USD,0,25,NY
AVzA2SBE-gnIPe8DSdVi,2017-06-19T14:54:34Z,2018-06-28T00:13:29Z,489 3rd Ave,"Pizza,Restaurant,Pizza Place",Accommodation & Food Services,New York,US,us/ny/newyork/4893rdave/-556343064,40.745149,-73.978522,,3,3,USD,Nonna Pizza Slice,Pizza 33,10016,USD,0,25,NY
AVzA2SBE-gnIPe8DSdVi,2017-06-19T14:54:34Z,2018-06-28T00:13:29Z,489 3rd Ave,"Pizza,Restaurant,Pizza Place",Accommodation & Food Services,New York,US,us/ny/newyork/4893rdave/-556343064,40.745149,-73.978522,,15.25,15.25,USD,Vegetariana Pizza,Pizza 33,10016,USD,0,25,NY
AVzA2SBE-gnIPe8DSdVi,2017-06-19T14:54:34Z,2018-06-28T00:13:29Z,489 3rd Ave,"Pizza,Restaurant,Pizza Place",Accommodation & Food Services,New York,US,us/ny/newyork/4893rdave/-556343064,40.745149,-73.978522,,16.25,16.25,USD,Hawaiian Pizza,Pizza 33,10016,USD,0,25,NY
AVzA2SBE-gnIPe8DSdVi,2017-06-19T14:54:34Z,2018-06-28T00:13:29Z,489 3rd Ave,"Pizza,Restaurant,Pizza Place",Accommodation & Food Services,New York,US,us/ny/newyork/4893rdave/-556343064,40.745149,-73.978522,,23.75,23.75,USD,Regular Sicilian Pizza,Pizza 33,10016,USD,0,25,NY
AVzA2SBE-gnIPe8DSdVi,2017-06-19T14:54:34Z,2018-06-28T00:13:29Z,489 3rd Ave,"Pizza,Restaurant,Pizza Place",Accommodation & Food Services,New York,US,us/ny/newyork/4893rdave/-556343064,40.745149,-73.978522,,17.5,17.5,USD,Chicken Onions ampamp Tomato Pizza,Pizza 33,10016,USD,0,25,NY
AVzA2SBE-gnIPe8DSdVi,2017-06-19T14:54:34Z,2018-06-28T00:13:29Z,489 3rd Ave,"Pizza,Restaurant,Pizza Place",Accommodation & Food Services,New York,US,us/ny/newyork/4893rdave/-556343064,40.745149,-73.978522,,15.75,15.75,USD,Buffalo Chicken Pizza,Pizza 33,10016,USD,0,25,NY
AVzA2SBE-gnIPe8DSdVi,2017-06-19T14:54:34Z,2018-06-28T00:13:29Z,489 3rd Ave,"Pizza,Restaurant,Pizza Place",Accommodation & Food Services,New York,US,us/ny/newyork/4893rdave/-556343064,40.745149,-73.978522,,13,13,USD,Margherita Pizza,Pizza 33,10016,USD,0,25,NY
AVwcrD8WByjofQCxg6gq,2016-06-05T20:42:10Z,2018-06-27T03:24:23Z,6989 Blanco Rd,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,San Antonio,US,us/tx/sanantonio/6989blancord/1668229556,29.519417,-98.506851,,5.95,5.95,USD,Better Than Pepperoni Pizza,Dough Pizzeria Napoletana,78216-6164,USD,40,55,TX
AVzBGhh0-gnIPe8DSj0G,2017-06-19T16:05:31Z,2018-06-27T03:24:21Z,3911 Peachtree Dr,"Pizza,Bar,Brick Pizza Oven,Pizza Place,Restaurants",Accommodation & Food Services,Columbia,US,us/mo/columbia/3911peachtreedr/-2138002265,38.90672,-92.33765,,9.25,9.25,USD,Cheese Pizza,Shakespeare's Pizza,65203-3700,USD,25,40,MO
AVwdl3ObByjofQCxqoL3,2016-03-28T05:51:38Z,2018-06-26T18:30:15Z,115 Hamilton Ave,"Pizza,Restaurant,Pizza Place,Pizza Place University South,Restaurants",Accommodation & Food Services,Palo Alto,US,us/ca/paloalto/115hamiltonave/-1330008063,37.443118,-122.162536,,7,7,USD,Mini Pizza Special,Spot A Pizza Place,94301,USD,0,25,CA
AVzA1Vdq3D1zeR_xA_y_,2017-06-19T14:50:26Z,2018-06-26T18:28:54Z,9513 Northern Blvd,"Restaurant,Pizza Place",Accommodation & Food Services,Jackson Heights,US,us/ny/jacksonheights/9513northernblvd/953319563,40.756862,-73.873002,,16.5,16.5,USD,Pizzaiola Entree,Rey's Pizzeria,11372,USD,0,25,NY
AVzA1Vdq3D1zeR_xA_y_,2017-06-19T14:50:26Z,2018-06-26T18:28:54Z,9513 Northern Blvd,"Restaurant,Pizza Place",Accommodation & Food Services,Jackson Heights,US,us/ny/jacksonheights/9513northernblvd/953319563,40.756862,-73.873002,,34.95,34.95,USD,SUPER BOWL BURGER PIZZA SPECIAL,Rey's Pizzeria,11372,USD,0,25,NY
AVzA1Vdq3D1zeR_xA_y_,2017-06-19T14:50:26Z,2018-06-26T18:28:54Z,9513 Northern Blvd,"Restaurant,Pizza Place",Accommodation & Food Services,Jackson Heights,US,us/ny/jacksonheights/9513northernblvd/953319563,40.756862,-73.873002,,8.95,8.95,USD,Steak Pizzaiola Hero,Rey's Pizzeria,11372,USD,0,25,NY
AVzA1Vdq3D1zeR_xA_y_,2017-06-19T14:50:26Z,2018-06-26T18:28:54Z,9513 Northern Blvd,"Restaurant,Pizza Place",Accommodation & Food Services,Jackson Heights,US,us/ny/jacksonheights/9513northernblvd/953319563,40.756862,-73.873002,,28.95,28.95,USD,Two Large Pizzas Twoliter Soda,Rey's Pizzeria,11372,USD,0,25,NY
AVzA1Vdq3D1zeR_xA_y_,2017-06-19T14:50:26Z,2018-06-26T18:28:54Z,9513 Northern Blvd,"Restaurant,Pizza Place",Accommodation & Food Services,Jackson Heights,US,us/ny/jacksonheights/9513northernblvd/953319563,40.756862,-73.873002,,9.95,9.95,USD,Pizza Steak Hero Special,Rey's Pizzeria,11372,USD,0,25,NY
AVzA1Vdq3D1zeR_xA_y_,2017-06-19T14:50:26Z,2018-06-26T18:28:54Z,9513 Northern Blvd,"Restaurant,Pizza Place",Accommodation & Food Services,Jackson Heights,US,us/ny/jacksonheights/9513northernblvd/953319563,40.756862,-73.873002,,15.95,15.95,USD,One Large Cheese Pizza 10 Garlic Knots,Rey's Pizzeria,11372,USD,0,25,NY
AVzA1Vdq3D1zeR_xA_y_,2017-06-19T14:50:26Z,2018-06-26T18:28:54Z,9513 Northern Blvd,"Restaurant,Pizza Place",Accommodation & Food Services,Jackson Heights,US,us/ny/jacksonheights/9513northernblvd/953319563,40.756862,-73.873002,,18,18,USD,Grandma Pizza,Rey's Pizzeria,11372,USD,0,25,NY
AVzA1Vdq3D1zeR_xA_y_,2017-06-19T14:50:26Z,2018-06-26T18:28:54Z,9513 Northern Blvd,"Restaurant,Pizza Place",Accommodation & Food Services,Jackson Heights,US,us/ny/jacksonheights/9513northernblvd/953319563,40.756862,-73.873002,,16,16,USD,Sicilian Cheese Pizza,Rey's Pizzeria,11372,USD,0,25,NY
AVwdWUlKkufWRAb54-Mc,2015-10-20T01:47:47Z,2018-06-26T03:00:59Z,7112 13th Ave,"Pizza Place and Italian Restaurant Dyker Heights,Italian Restaurant,Pizza Place and Italian Restaurant,Pizza Place",Accommodation & Food Services,Brooklyn,US,us/ny/brooklyn/711213thave/549444244,40.62231,-74.005429,,21,21,USD,Chicken Parmigiana Pizza,Krispy Pizza - Brooklyn,11228,USD,0,25,NY
AVzBASWBFcQ3k02bBbXI,2017-06-19T15:38:16Z,2018-06-26T02:59:31Z,5900 N Port Washington Rd,"Restaurant,Pizza Place",Accommodation & Food Services,Milwaukee,US,us/wi/milwaukee/5900nportwashingtonrd/-991318967,43.122832,-87.913369,,19.99,19.99,USD,Large OneTopping Pan Pizza Or XLarge ampquotZa Thin,Rocky Rococo,53217,USD,0,25,WI
